rank,team_id,team_slug,team_name,tier
2614,36009,warriorz,"97

WarriorZ

1,000",5
2615,36037,pullstoplay,"97

pullstoplay

1,000",5
2616,36085,hui,"97

hui

1,000",5
2617,36106,moscow17,"97

MOSCOW17

1,000",5
2618,36141,wang-yuan-jun,"97

王源君

1,000",5
2619,36160,helldogs,"97

HellDogs

1,000",5
2620,36167,ablaze-gaming,"97

AblaZe Gaming

1,000",5
2621,36281,kenasi-gaming,"97

Kenasi Gaming

1,000",5
2622,36350,v-team,"97

V-Team

1,000",5
2623,36368,biceps,"97

biceps

1,000",5
2624,36369,radioactive,"97

Radioactive

1,000",5
2625,36404,ex-skyfire,"97

ex-Skyfire

1,000",5
2626,36422,kamiontopmodell,"97

KAMIONTOPMODELL

1,000",5
2627,36640,sikt-skyt-drep,"97

Sikt Skyt Drep

1,000",5
2628,36686,easybutawesome,"97

EasyButAwesome

1,000",5
2629,36740,gsg9,"97

GSG9

1,000",5
2630,36867,aimlock,"97

aimlock

1,000",5
2631,37103,sadboys,"97

sadboys

1,000",5
2632,37115,ex-no-limit-gaming,"97

ex-No Limit Gaming

1,000",5
2633,37219,flipsid3,"97

FlipSid3

1,000",5
2634,37268,ember-skins,"97

Ember Skins

1,000",5
2635,37288,daneshan,"97

daneshan

1,000",5
2636,37386,ex-r-ot-gaming,"97

ex-R!OT Gaming

1,000",5
2637,37387,ex-mako-esports-club,"97

ex-Mako Esports Club

1,000",5
2638,37456,groobies,"97

GROOBIES

1,000",5
2639,37464,planflyg,"97

Planflyg

1,000",5
2640,37787,mayhem-gg,"97

MAYHEM.GG

1,000",5
2641,37788,everton,"97

EVERTON

1,000",5
2642,37926,immortals-gg,"97

IMMORTALS.GG

1,000",5
2643,37928,astralis,"97

ASTRALIS

1,000",5
2644,37951,og,"97

OG

1,000",5
2645,38127,team11,"97

Team11

1,000",5
2646,38572,teampalm,"97

TeamPalm

1,000",5
2647,38690,ragepower,"97

RagePower

1,000",5
2648,38751,reformados-21,"97

Reformados 21

1,000",5
2649,39139,justbusin,"97

justbusin

1,000",5
2650,39185,ex-north,"97

ex-North

1,000",5
2651,39222,9nine,"97

9NINE

1,000",5
2652,39647,stream-team,"97

STREAM TEAM

1,000",5
2653,41110,gamex-esports,"97

Gamex Esports

1,000",5
2654,41111,asteriuz,"97

Asteriuz

1,000",5
2655,41114,bearch-gaming,"97

Bearch Gaming

1,000",5
2656,41318,darkspawn-gaming,"97

DarkSpawn Gaming

1,000",5
2657,41319,bulldog-esports,"97

Bulldog Esports

1,000",5
2658,41468,ex-penta-sports,"97

ex-PENTA Sports

1,000",5
2659,41558,to-be-decided6-cs,"97

To Be Decided6.CS

1,000",5
2660,41559,to-be-decided7-cs,"97

To Be Decided7.CS

1,000",5
2661,41733,bramburky,"97

bramburky

1,000",5
2662,41977,punk-esports,"97

Punk Esports

1,000",5
2663,42155,silent-insanity,"97

Silent Insanity

1,000",5
2664,42186,logo-gaming,"97

Logo Gaming

1,000",5
2665,42301,team-kosovo,"97

Team Kosovo

1,000",5
2666,42395,yeaksa,"97

YeakSa

1,000",5
2667,42601,baltic-coast,"97

Baltic Coast

1,000",5
2668,42842,project,"97

Project

1,000",5
2669,42873,th3-ma-ter,"97

[Th3]Ma$$TeR™

1,000",5
2670,43439,ex-exploit-esports,"97

ex-eXploit Esports

1,000",5
2671,43777,for-deletion,"97

For Deletion

1,000",5
2672,43779,young-gods-old,"97

Young Gods(old)

1,000",5
2673,44185,team-azor,"97

Team AZOR

1,000",5
2674,44233,15-average-gaming,"97

15 Average Gaming

1,000",5
2675,44276,pandas9,"97

PANDAS9

1,000",5
2676,44277,mars-esports,"97

MARS eSports

1,000",5
2677,44278,one-tap-academy,"97

One Tap Academy

1,000",5
2678,44362,lausanne-sport-esports,"97

Lausanne-Sport Esports

1,000",5
2679,44365,project-gorillas,"97

Project Gorillas

1,000",5
2680,44428,norsera-esports-wrong,"97

Norsera Esports (wrong)

1,000",5
2681,44765,built-different,"97

Built Different

1,000",5
2682,44767,dynasty-club-esports,"97

Dynasty Club Esports

1,000",5
2683,44768,tropical,"97

Tropical

1,000",5
2684,44769,tr0jan,"97

TR0JAN

1,000",5
2685,44770,1stroundext,"97

1stroundext

1,000",5
2686,44805,pizza,"97

pizza

1,000",5
2687,44806,gameur,"97

gameur

1,000",5
2688,44807,yeet,"97

yeet

1,000",5
2689,44818,iat-gg,"97

IAT GG

1,000",5
2690,44905,fragnetic-esports,"97

Fragnetic eSports

1,000",5
2691,45432,fambit-slayers,"97

FAMBIT SLAYERS

1,000",5
2692,45662,glorytoukraine,"97

GloryToUkraine

1,000",5
2693,45700,ex-bth-esports,"97

ex-BTH Esports

1,000",5
2694,45746,team-ukraine,"97

Team Ukraine

1,000",5
2695,46411,how-bad-u-are,"97

how bad u are

1,000",5
2696,46479,union-association,"97

Union Association

1,000",5
2697,46484,mozila,"97

Mozila

1,000",5
2698,46645,ex-wisla-krakow,"97

ex-Wisła Kraków

1,000",5
2699,46841,whateverxd,"97

whateverxD

1,000",5
2700,46842,2hella-ap,"97

2hella$ap

1,000",5
2701,47283,predvlotl,"97

PREDVLOTL

1,000",5
2702,47659,cairo-city-gzzz,"97

Cairo City G'zzz

1,000",5
2703,47836,ex-ktrl,"97

ex-KTRL

1,000",5
2704,48005,wlwj,"97

WLWJ

1,000",5
2705,48031,plan-b-gaming,"97

Plan-B Gaming

1,000",5
2706,48075,1hit-wonder,"97

1HIT WONDER

1,000",5
2707,48076,pitstop,"97

PitStop

1,000",5
2708,48077,20winrate,"97

20winrate

1,000",5
2709,48079,blue-fire,"97

Blue Fire

1,000",5
2710,48082,qkomie,"97

qkomie

1,000",5
2711,48083,elshockerinho,"97

elshockerinho

1,000",5
2712,48084,old-dogs,"97

Old Dogs

1,000",5
2713,48398,havoc-nxt,"97

HAVOC NXT

1,000",5
2714,48499,claus-disciple,"97

Claus Disciple

1,000",5
2715,48568,uoa,"97

UoA

1,000",5
2716,48582,asianprotection,"97

asianprotection

1,000",5
2717,48858,pcific-espor,"97

PCIFIC Espor

1,000",5
2718,49149,trancevibes,"97

TraNceVibeS

1,000",5
2719,49897,team-france-female,"97

Team France Female

1,000",5
2720,49898,team-netherlands-female,"97

Team Netherlands Female

1,000",5
2721,49899,team-portugal-female,"97

Team Portugal Female

1,000",5
2722,49903,team-denmark-female,"97

Team Denmark Female

1,000",5
2723,50524,suibianwanwan,"97

suibianwanwan

1,000",5
2724,50526,game-men,"97

Game Men

1,000",5
2725,50591,ex-verdant,"97

ex-Verdant

1,000",5
2726,50661,3tristestigres,"97

3TristesTigres

1,000",5
2727,50663,craquesdaliga,"97

CraquesDaLiga

1,000",5
2728,51001,cheems-love,"97

Cheems Love

1,000",5
2729,51002,dope-esports,"97

Dope Esports

1,000",5
2730,51104,yikes,"97

yikes

1,000",5
2731,51243,cocacolacola,"97

cocacolacola

1,000",5
2732,51296,globielite,"97

GlobiElite

1,000",5
2733,51297,langaroos,"97

LANgaroos

1,000",5
2734,51481,cityboyz,"97

CITYBOYZ

1,000",5
2735,51800,benamisos,"97

Benamisos

1,000",5
2736,51871,hypewrld,"97

hypewrld

1,000",5
2737,51879,ex-bebold-gg,"97

ex-BeBold.gg

1,000",5
2738,52048,chrysanthemum,"97

Chrysanthemum

1,000",5
2739,52107,elusiveza-s-party,"97

ELUSIVEza's party

1,000",5
2740,52170,rise-in-silence,"97

Rise in Silence

1,000",5
2741,52174,ex-hype-e-sports,"97

ex-Hype E-Sports

1,000",5
2742,52282,vexar,"97

Vexar

1,000",5
2743,52940,cube-by-snd,"97

CUBE BY SND

1,000",5
2744,52946,monarch-realm,"97

Monarch Realm

1,000",5
2745,53055,just1life-gaming,"97

Just1Life Gaming

1,000",5
2746,53056,reveal-academy,"97

Reveal Academy

1,000",5
2747,53057,survey-corps,"97

Survey Corps

1,000",5
2748,53058,team-ninjaparentz,"97

Team NinjaParentz

1,000",5
2749,53185,diamant-esports,"97

Diamant Esports

1,000",5
2750,53303,lutiker2,"97

Lutiker2

1,000",5
2751,53305,3030,"97

3030

1,000",5
2752,53541,old-man-gang,"97

OLD MAN GANG

1,000",5
2753,53557,avalon,"97

Avalon

1,000",5
2754,53558,relative,"97

RELATiVE

1,000",5
2755,53716,costco-guys,"97

Costco Guys

1,000",5
2756,53733,split,"97

Split

1,000",5
2757,53734,linx-legacy-vendetta,"97

Linx Legacy Vendetta

1,000",5
2758,53822,brain-dead-boys,"97

Brain Dead Boys

1,000",5
2759,53957,card,"97

CARD

1,000",5
2760,53958,onemore-esports,"97

OneMore eSports

1,000",5
2761,54089,yume,"97

YUME

1,000",5
2762,54097,team-slovakia-female,"97

Team Slovakia Female

1,000",5
2763,54098,team-germany-female,"97

Team Germany Female

1,000",5
2764,54102,ex-exo-clan,"97

ex-EXO Clan

1,000",5
2765,54150,fengda-gaming,"97

FengDa Gaming

1,000",5
2766,54296,ex-sissi-state-punks,"97

ex-Sissi State Punks

1,000",5
2767,54325,bad-news-boks,"97

Bad News Boks

1,000",5
2768,54329,mmm,"97

MMM

1,000",5
2769,54330,amped-red,"97

Amped Red

1,000",5
2770,54331,alter-iron,"97

Alter Iron

1,000",5
2771,54335,siuuuuuu,"97

SIUUUUUU

1,000",5
2772,54377,backwhenever,"97

BACKWHENEVER

1,000",5
2773,54414,trailblazers,"97

Trailblazers

1,000",5
2774,54530,shinden,"97

ShindeN

1,000",5
2775,54591,kitsune-fe,"97

Kitsune Fe

1,000",5
2776,54767,ex-9ine-academy,"97

ex-9INE Academy

1,000",5
2777,54773,take-flyte-kings,"97

Take Flyte Kings

1,000",5
2778,54839,uniao-brarg,"97

União BRARG

1,000",5
2779,54945,new-generation-academy,"97

New Generation Academy

1,000",5
2780,54980,half-natty,"97

Half Natty

1,000",5
2781,55049,n1,"97

N1

1,000",5
2782,55063,poohank,"97

POOHANK

1,000",5
2783,55095,artgamerz,"97

ArtGamerz

1,000",5
2784,55207,needachance,"97

Needachance

1,000",5
2785,55302,galaxy-racer,"97

Galaxy Racer

1,000",5
2786,55343,evarus,"97

evarus

1,000",5
2787,55344,dragondeez,"97

DragonDeez

1,000",5
2788,55345,three11,"97

three11

1,000",5
2789,55346,swift,"97

Swift

1,000",5
2790,55360,bunker-esport,"97

Bunker Esport

1,000",5
2791,55391,chimera-esports,"97

Chimera Esports

1,000",5
2792,55411,dddddddgsgsg,"97

dddddddgsgsg

1,000",5
2793,55412,huehue,"97

huehue

1,000",5
2794,55413,ehn,"97

EHN

1,000",5
2795,55442,team-akash1vl,"97

Team akash1vl

1,000",5
2796,55483,ex-arrow,"97

ex-ARROW

1,000",5
2797,55487,partizan-valkyries,"97

Partizan Valkyries

1,000",5
2798,55518,wildcard-academy,"97

Wildcard Academy

1,000",5
2799,55520,desassalariados,"97

Desassalariados

1,000",5
2800,55560,o-block-esports,"97

O Block Esports

1,000",5
2801,55561,retired-aimers,"97

Retired Aimers

1,000",5
2802,55562,carbonx-academy,"97

CarbonX Academy

1,000",5
2803,55753,milked,"97

MILKED

1,000",5
2804,55758,wise-black,"97

WiSe.Black

1,000",5
2805,55762,roler-coaster,"97

Roler Coaster

1,000",5
2806,55863,team-fcmfl,"97

Team FCMFL

1,000",5
2807,55864,team-amkal,"97

Team Amkal

1,000",5
2808,55892,neoera-esports,"97

NeoEra Esports

1,000",5
2809,55907,team-fc10,"97

Team FC10

1,000",5
2810,55908,team-hoops,"97

Team HOOPS

1,000",5
2811,55919,ex-talon,"97

ex-TALON

1,000",5
2812,55930,hryvnia-squad,"97

hryvnia squad

1,000",5
2813,55931,hyperspeed,"97

HyperSpeed

1,000",5
2814,55963,hooligangster,"97

Hooligangster

1,000",5
2815,56078,team-aquile,"97

Team Aquile

1,000",5
2816,56086,fromthemud,"97

FROMTHEMUD

1,000",5
2817,56087,sera-esport-sweden,"97

SERA Esport Sweden

1,000",5
2818,56088,ket-gaming,"97

Ket Gaming

1,000",5
2819,56103,eternal-fire-young,"97

Eternal Fire Young

1,000",5
2820,56142,f1ve,"97

F1VE

1,000",5
2821,56143,ruthless,"97

RUTHLESS

1,000",5
2822,56157,team-dyrachyo,"97

Team dyrachyo

1,000",5
2823,56158,team-cs2news,"97

Team CS2NEWS

1,000",5
2824,56204,mousquetaires,"97

Mousquetaires

1,000",5
2825,56242,aga-peek,"97

Aga Peek

1,000",5
2826,56247,the-mongolz-2016,"97

The MongolZ 2016

1,000",5
2827,56275,moneyball,"97

Moneyball

1,000",5
2828,56321,viskipullo,"97

Viskipullo

1,000",5
2829,56328,u-geist,"97

U Geist

1,000",5
2830,56330,team-pgl,"97

Team PGL

1,000",5
2831,56331,team-winline,"97

Team Winline

1,000",5
2832,56332,team-good-luck,"97

Team Good Luck

1,000",5
2833,56333,team-have-fun,"97

Team Have Fun

1,000",5
2834,56336,mxm,"97

mXm

1,000",5
2835,56342,nocturnal-esports,"97

Nocturnal Esports

1,000",5
2836,56349,gamuzo-esports,"97

GAMUZO eSports

1,000",5
2837,56412,fut-esports,"97

FUT Esports

1,000",5
2838,56485,team-spirit-academy-black,"97

Team Spirit Academy Black

1,000",5
2839,56486,team-spirit-academy-white,"97

Team Spirit Academy White

1,000",5
2840,56543,ex-super-phalanx,"97

ex-Super Phalanx

1,000",5
2841,56548,foi-esports,"97

FOI esports

1,000",5
2842,56549,fer-esports,"97

FER Esports

1,000",5
2843,56550,tvz-esports,"97

TVZ Esports

1,000",5
2844,56551,fsb-esport,"97

FSB Esport

1,000",5
2845,56563,sicarios,"97

Sicarios

1,000",5
2846,56607,offside,"97

Offside

1,000",5
2847,56659,concept-cult,"97

Concept Cult

1,000",5
2848,56764,3dmax-academy,"97

3DMAX Academy

1,000",5
2849,56766,team-delight,"97

Team Delight

1,000",5
2850,56767,team-chriswave,"97

Team chriswave

1,000",5
2851,56813,team-latvia-female,"97

Team Latvia Female

1,000",5
2852,56882,huskies-esports,"97

Huskies Esports

1,000",5
2853,56889,ostrye-konki,"97

OSTRYE KONKI

1,000",5
2854,56890,iceshot,"97

ICESHOT

1,000",5
2855,56891,full-buy,"97

FULL BUY

1,000",5
2856,56892,kapu-v-kragu,"97

KAPU V KRAGU

1,000",5
2857,56938,krutovladci,"97

KRUTOVLADCI

1,000",5
2858,56939,radar59,"97

Radar59

1,000",5
2859,56957,aspyre,"97

ASPYRE

1,000",5
2860,56958,team-nemesis,"97

Team Nemesis

1,000",5
2861,56959,tbo-esports,"97

TBO Esports

1,000",5
2862,56962,pro-letariadas,"97

PRO-LETARIADAS

1,000",5
2863,56963,justwgirls,"97

justWgirls

1,000",5
2864,56964,ex-tsunami,"97

ex-Tsunami

1,000",5
2865,9069,team-serbia,"98

Team Serbia

999",5
2866,14987,aimclub,"98

aimclub

999",5
2867,25705,ground-zero-gaming,"98

Ground Zero Gaming

999",5
2868,37465,moneytrees,"98

moneytrees

999",5
2869,39781,vezet,"98

vezet

999",5
2870,47009,doodlebob,"98

doodlebob

999",5
2871,49363,ks,"98

KS

999",5
2872,53542,team-flow,"98

Team Flow

999",5
2873,54145,homyno,"98

Homyno

999",5
2874,54365,losteverysense,"98

LostEverySense

999",5
2875,55037,nevermore,"98

NEVERMORE

999",5
2876,55057,team-genesium,"98

Team Genesium

999",5
2877,55068,immigrants-peek,"98

Immigrants Peek

999",5
2878,55432,hedensted-x-sera,"98

Hedensted X SERA

999",5
2879,55480,eco-warriors,"98

Eco Warriors

999",5
2880,55521,procamp,"98

ProCamp

999",5
2881,55693,spray-jutsu,"98

Spray Jutsu

999",5
2882,55750,flashback-gaming,"98

Flashback Gaming

999",5
2883,55760,fudidos-e-anonymous,"98

Fudidos e anonymous

999",5
2884,55926,looking4sponsor,"98

LOOKING4SPONSOR

999",5
2885,55928,grand-masters,"98

Grand Masters

999",5
2886,55945,clam-lips,"98

Clam Lips

999",5
2887,55966,bombardino-crocodilo,"98

bombardino crocodilo

999",5
2888,56035,banzai,"98

Banzai

999",5
2889,56107,reverse-sweep-gaming,"98

Reverse Sweep Gaming

999",5
2890,56115,colizeumkg,"98

ColizeumKG

999",5
2891,56153,mis-esports,"98

MIS Esports

999",5
2892,56320,ex-permitta-esports,"98

ex-Permitta Esports

999",5
2893,56383,disturbia,"98

disturbia

999",5
2894,56392,watermel0n,"98

WATERMEL0N

999",5
2895,56413,xp-academy,"98

XP Academy

999",5
2896,56440,relapse,"98

Relapse

999",5
2897,56545,verbal-abusers,"98

verbal abusers

999",5
2898,56561,endless-journey,"98

Endless Journey

999",5
2899,56601,team-darkstuff,"98

Team DARKSTUFF

999",5
2900,56603,mission-winnow,"98

MISSION WINNOW

999",5
2901,56615,#NAME?,"98

--------------e

999",5
2902,56647,newteamcs2,"98

newteamcs2

999",5
2903,56653,nxt,"98

NXT

999",5
2904,56660,snooze,"98

SNOOZE

999",5
2905,56784,animus-victoria,"98

Animus Victoria

999",5
2906,56822,major-winners,"98

MAJOR WINNERS

999",5
2907,56823,youngtalents,"98

YoungTalents

999",5
2908,56885,astral-esports,"98

ASTRAL ESPORTS

999",5
2909,56928,baitpeekkk,"98

BAITPEEKKK

999",5
2910,56929,e-mafia,"98

É MÁFIA

999",5
2911,56932,echowave,"98

EchoWave

999",5
2912,9078,team-belarus,"99

Team Belarus

998",5
2913,9080,team-france,"99

Team France

998",5
2914,17857,team-ireland,"99

Team Ireland

998",5
2915,18279,shadows,"99

Shadows

998",5
2916,31451,aab-esport,"99

AaB esport

998",5
2917,32885,alter-ego,"99

Alter Ego

998",5
2918,36545,masonic,"99

MASONIC

998",5
2919,39133,steel-helmet,"99

steel helmet

998",5
2920,41649,team-north-macedonia,"99

Team North Macedonia

998",5
2921,44410,x,"99

X

998",5
2922,45134,nixuh,"99

Nixuh

998",5
2923,45136,largadosypelados,"99

largadosypelados

998",5
2924,45333,team-spain,"99

Team Spain

998",5
2925,45420,team-albania,"99

Team Albania

998",5
2926,46410,wahwah,"99

WahWah

998",5
2927,49473,nii-kerge,"99

Nii Kerge

998",5
2928,51510,noshyjustshine,"99

noshyjustshine

998",5
2929,52585,komnata,"99

KOMNATA

998",5
2930,52971,team-pigeons,"99

Team Pigeons

998",5
2931,53049,vitaplur,"99

VitaPLUR

998",5
2932,53188,gunrunners,"99

GunRunners

998",5
2933,53711,1a2a3a,"99

1a2a3a

998",5
2934,53906,censored,"99

Censored

998",5
2935,53907,raregodz,"99

raregodz

998",5
2936,54248,marca-registrada,"99

Marca Registrada

998",5
2937,54324,aitu,"99

AITU

998",5
2938,54364,vignis-esports,"99

Vignis Esports

998",5
2939,54564,rage,"99

RAGE

998",5
2940,54723,nuclear-tigeres,"99

Nuclear TigeRES

998",5
2941,55164,pigsty,"99

Pigsty

998",5
2942,55188,c-s-d-e,"99

C.S.D.E

998",5
2943,55759,7rex,"99

7REX

998",5
2944,55794,team-nostalgia,"99

Team NOSTALGIA

998",5
2945,55828,krakenseasgg,"99

KrakenSeasGG

998",5
2946,55830,guangdong-tigers,"99

Guangdong Tigers

998",5
2947,55878,rey-esports,"99

REY Esports

998",5
2948,55893,tnc-esports,"99

TNC Esports

998",5
2949,55895,dru%C5%BCynaspecjalnejtroski,"99

DrużynaSpecjalnejTroski

998",5
2950,55896,wudokopter,"99

WUDOKOPTER

998",5
2951,55897,mollitiem,"99

Mollitiem

998",5
2952,55902,msklaners,"99

mskLANERS

998",5
2953,55904,the-animals,"99

The animals

998",5
2954,55912,csgopositive,"99

CSGOPOSITIVE

998",5
2955,55913,the-le-bobix,"99

The le Bobix

998",5
2956,55920,gcsy,"99

GCSY

998",5
2957,55938,kraken-black,"99

Kraken Black

998",5
2958,55941,volatile,"99

Volatile

998",5
2959,55943,arrival-seven,"99

Arrival Seven

998",5
2960,55951,training-wheels,"99

Training Wheels

998",5
2961,55953,da-jokas,"99

da jokas

998",5
2962,55960,csg0ds,"99

CSG0DS

998",5
2963,55973,griffin-esports,"99

Griffin Esports

998",5
2964,55989,tropa-do-dj,"99

TROPA DO DJ

998",5
2965,56104,twenty-seven,"99

Twenty Seven

998",5
2966,56116,nurtrade-gaming,"99

NurTrade Gaming

998",5
2967,56162,divergent,"99

Divergent

998",5
2968,56174,w0wclan,"99

w0wClan

998",5
2969,56175,super-phalanx,"99

Super Phalanx

998",5
2970,56179,no-desire,"99

no DESiRE

998",5
2971,56181,nicetry,"99

NICETRY

998",5
2972,56239,forever,"99

Forever

998",5
2973,56241,lord-waddles-duckington,"99

Lord Waddles Duckington

998",5
2974,56243,kabanchiki,"99

KABANCHIKI

998",5
2975,56245,team-dad-buff,"99

Team Dad Buff

998",5
2976,56282,lased,"99

LASED

998",5
2977,56380,panicattheveto,"99

PanicAtTheVeto

998",5
2978,56381,boxed,"99

BOXED

998",5
2979,56384,currycorner,"99

CURRYCORNER

998",5
2980,56385,minus30pertimme,"99

minus30pertimme

998",5
2981,56415,yap-city,"99

Yap City

998",5
2982,56459,noscope-esports,"99

NoScope eSports

998",5
2983,56487,cskejsaren,"99

CSKejsaren

998",5
2984,56495,ronin5,"99

Ronin5

998",5
2985,56537,project-h1,"99

Project h1

998",5
2986,56544,vorpal-swords,"99

Vorpal Swords

998",5
2987,56552,team-babinkos,"99

team babinkos

998",5
2988,56562,roadtotokyo,"99

RoadToTokyo

998",5
2989,56569,phaze,"99

PHAZE

998",5
2990,56599,mwoof-left-me,"99

Mwoof left me

998",5
2991,56604,ezg-reborn-v2,"99

EZG Reborn v2

998",5
2992,56606,hostages,"99

Hostages

998",5
2993,56608,inet-esport,"99

inet esport

998",5
2994,56613,nextgen-esports,"99

NextGen Esports

998",5
2995,56614,fastmen,"99

Fastmen

998",5
2996,56616,watch-out,"99

Watch Out

998",5
2997,56618,pijem-bawim-sie,"99

PIJEM BAWIM SIE

998",5
2998,56640,lvg,"99

LVG

998",5
2999,56648,playfire,"99

playfire

998",5
3000,56733,doner,"99

Doner

998",5
3001,56734,4ever,"99

4ever

998",5
3002,56736,baicool-express,"99

Baicool Express

998",5
3003,56787,drosselfamily,"99

drosselfamily

998",5
3004,56824,loveset,"99

Loveset

998",5
3005,56825,sixixixixix,"99

SIXIXIXIXIX

998",5
3006,56835,boop-boop-gang,"99

Boop Boop Gang

998",5
3007,56845,omen-esports,"99

Omen Esports

998",5
3008,56886,inwesko,"99

INWESKO

998",5
3009,56907,i2k-esports,"99

i2K Esports

998",5
3010,56909,dwf-group,"99

DWF Group

998",5
3011,56910,synical,"99

Synical

998",5
3012,56911,rubber-dinghy-rapids,"99

Rubber Dinghy Rapids

998",5
3013,56915,csdiilit,"99

CSDIILIT

998",5
3014,56937,lads,"99

LADS

998",5
3015,56940,stragasonhos,"99

StragaSonhoS

998",5
3016,17915,millennium,"100

Millennium

997",5
3017,22977,havu-gaming,"100

HAVU Gaming

997",5
3018,29347,team-uk,"100

Team UK

997",5
3019,31183,big-academy,"100

BIG Academy

997",5
3020,31553,team-sweden-female,"100

Team Sweden Female

997",5
3021,32604,shipachi,"100

SHIPACHI

997",5
3022,44734,aimerlegion,"100

AimerLegion

997",5
3023,47281,takemeaway-gaming,"100

TakeMeAway Gaming

997",5
3024,51652,atrix-esports,"100

Atrix Esports

997",5
3025,52947,kitsune-esports,"100

Kitsune Esports

997",5
3026,52964,orbital-vsat-online,"100

orbital vsat online

997",5
3027,53187,sneaky-foxes,"100

Sneaky Foxes

997",5
3028,54107,yamato,"100

Yamato

997",5
3029,54375,shadow-wizard-money,"100

Shadow Wizard Money

997",5
3030,54389,prestige-esport,"100

Prestige Esport

997",5
3031,54590,pikejagarna,"100

pikejagarna

997",5
3032,54610,8sins,"100

8Sins

997",5
3033,54618,mission-possible,"100

Mission Possible

997",5
3034,54965,powermix,"100

POWERmix

997",5
3035,55171,quebon,"100

Quebon

997",5
3036,55635,vizora-esports,"100

Vizora Esports

997",5
3037,55740,mindshock,"100

mindshock

997",5
3038,55829,loboarmy,"100

LoboArmy

997",5
3039,55850,the-hunters,"100

The Hunters

997",5
3040,55865,klanpedrajas,"100

KlAnPeDrAjAs

997",5
3041,55891,enjoy,"100

ENJOY

997",5
3042,55990,burn,"100

BURN

997",5
3043,56058,super-shy,"100

Super Shy

997",5
3044,56085,am-gaming,"100

AM Gaming

997",5
3045,56152,lithuanian-wolves,"100

Lithuanian Wolves

997",5
3046,56280,la-masia,"100

LA MASIA

997",5
3047,56394,xde-4,"100

xde+4

997",5
3048,56396,qfire,"100

QFIRE

997",5
3049,56398,lan-posadka,"100

LAN POSADKA

997",5
3050,56597,rawkus-cawkus,"100

Rawkus Cawkus

997",5
3051,56684,armyanevabudhabi,"100

ArmyaneVAbuDhabi

997",5
3052,56926,yinxing-gaming-white,"100

YINXING Gaming White

997",5
3053,9074,team-hungary,"101

Team Hungary

996",5
3054,9076,team-netherlands,"101

Team Netherlands

996",5
3055,17862,team-bulgaria,"101

Team Bulgaria

996",5
3056,21441,ghost-gaming,"101

Ghost Gaming

996",5
3057,35492,selva,"101

Selva

996",5
3058,36371,entropiq,"101

Entropiq

996",5
3059,41295,players,"101

Players

996",5
3060,45907,team-fander,"101

team fANDER

996",5
3061,46482,arrow,"101

ARROW

996",5
3062,48773,zomblers,"101

Zomblers

996",5
3063,49567,sega-dll,"101

SEGA.dll

996",5
3064,50866,let-her-cook,"101

Let Her Cook

996",5
3065,51985,showmakerz,"101

showmakerz

996",5
3066,52185,loading,"101

LOADING

996",5
3067,53051,mcs-gaming,"101

MCS Gaming

996",5
3068,54351,skyfury,"101

SkyFury

996",5
3069,55165,master-one,"101

MASTER ONE

996",5
3070,55695,yyhut,"101

YYHuT

996",5
3071,55696,chervyachki,"101

Chervyachki

996",5
3072,55716,prasso-clan,"101

Prasso Clan

996",5
3073,55755,shanghaisharks,"101

ShanghaiSharks

996",5
3074,55824,ex-daystar,"101

ex-Daystar

996",5
3075,55867,kyouasa,"101

kyouasa

996",5
3076,55911,woe-from-wit,"101

Woe from Wit

996",5
3077,55937,d1nk-esports,"101

D1NK Esports

996",5
3078,55939,elo-terrorists,"101

elo terrorists

996",5
3079,55944,fusion-esports,"101

FUSION Esports

996",5
3080,56042,phantom-esports,"101

Phantom Esports

996",5
3081,56106,team-xdm,"101

Team XDM

996",5
3082,56277,shadowcore,"101

Shadowcore

996",5
3083,56343,inputprayers,"101

inputprayers

996",5
3084,56393,suxari,"101

Suxari

996",5
3085,56397,timacademy1st,"101

TimAcademy1st

996",5
3086,56496,pig5,"101

Pig5

996",5
3087,56560,asp-14,"101

ASP-14

996",5
3088,56596,pokemon-go,"101

Pokemon Go

996",5
3089,56602,solaris,"101

Solaris

996",5
3090,56658,team-gelo,"101

TEAM GELO

996",5
3091,56681,based,"101

BASED

996",5
3092,56683,pirates52,"101

Pirates52

996",5
3093,56686,penguinss,"101

Penguinss

996",5
3094,56735,balloon-boys,"101

Balloon Boys

996",5
3095,56765,the-mongolz-academy,"101

The MongolZ Academy

996",5
3096,56826,r2-esports-club,"101

R2 Esports Club

996",5
3097,56906,bezos-bois,"101

bezos bois

996",5
3098,7441,lemondogs,"102

Lemondogs

995",5
3099,14380,maxxpower,"102

Maxxpower

995",5
3100,14519,ibuymemes,"102

iBUYMEMES

995",5
3101,21615,fightclub,"102

fightclub

995",5
3102,43284,holly-molly,"102

Holly Molly

995",5
3103,44634,nutorious,"102

NuTorious

995",5
3104,44644,baks-esports,"102

BakS eSports

995",5
3105,48311,troublemakers,"102

troublemakers

995",5
3106,51308,oxuji-esports,"102

Oxuji Esports

995",5
3107,51907,xperion-nxt,"102

XPERION NXT

995",5
3108,52485,le-lux-esports,"102

LE-LUX Esports

995",5
3109,53735,zennox,"102

ZennoX

995",5
3110,53840,aka-hero,"102

AKA HERO

995",5
3111,54111,yenkee-academy,"102

YENKEE Academy

995",5
3112,55062,eternal-premium,"102

eternal premium

995",5
